Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_Bullish FVG Top,Exit_Bullish FVG Top,Entry_Bullish FVG Bottom,Exit_Bullish FVG Bottom,Entry_Bearish FVG Bottom,Exit_Bearish FVG Bottom,Entry_Bearish FVG Top,Exit_Bearish FVG Top
-1261,737,738,60.1,60.3,60.3,59.70000000000001,-555.8487999999946,303.64880000000005,-0.007334442595673874,2025-10-28 10:00:00+00:00,2025-10-28 11:00:00+00:00,0 days 01:00:00,,,,,,,,,
-1256,743,749,59.9,59.89,,,-288.35248000000246,300.91247999999996,-0.0038327212020033835,2025-10-28 16:00:00+00:00,2025-10-28 23:00:00+00:00,0 days 07:00:00,,,,,,,,,
1253,752,754,59.85,59.88,,,-262.45337999999856,300.04338,-0.0034997493734335505,2025-10-29 02:00:00+00:00,2025-10-29 04:00:00+00:00,0 days 02:00:00,,,,,,,,,
-1247,755,756,59.89,60.06,60.06,59.55,-511.1453000000021,299.1553,-0.006844214393054045,2025-10-29 05:00:00+00:00,2025-10-29 06:00:00+00:00,0 days 01:00:00,,,,,,,,,
1237,758,759,59.96,59.46,,60.220000000000006,-913.94508,295.44508,-0.012322214809873246,2025-10-29 08:00:00+00:00,2025-10-29 09:00:00+00:00,0 days 01:00:00,,,,,,,,,
1212,766,768,60.48,60.37,,,-426.2603999999993,292.9404,-0.00581514550264546,2025-10-29 16:00:00+00:00,2025-10-29 18:00:00+00:00,0 days 02:00:00,,,,,,,,,
-1206,768,789,60.42,60.17,,,10.636919999999975,290.86308,0.00014597815292950386,2025-10-29 18:00:00+00:00,2025-10-30 16:00:00+00:00,0 days 22:00:00,,,,,,,,,
1212,792,793,60.1,59.96,,,-460.7054400000007,291.02544,-0.006324792013311191,2025-10-30 19:00:00+00:00,2025-10-30 20:00:00+00:00,0 days 01:00:00,,,,,,60.21,60.04,60.29,60.11
-1206,797,804,60.04,60.17,,,-446.7265200000031,289.94652,-0.006169553630912795,2025-10-31 01:00:00+00:00,2025-10-31 08:00:00+00:00,0 days 07:00:00,,,,,,,,,
1200,804,805,59.95,59.78,59.78,60.290000000000006,-491.352000000002,287.352,-0.006830025020850734,2025-10-31 08:00:00+00:00,2025-10-31 09:00:00+00:00,0 days 01:00:00,,,,,,,,,
1181,810,828,60.54,60.68,,,-120.98163999999935,286.32164,-0.0016921043937891444,2025-10-31 14:00:00+00:00,2025-11-03 10:00:00+00:00,2 days 20:00:00,,,,,,,,,
-1175,828,834,60.72,61.06,61.06,60.03999999999999,-685.683000000004,286.183,-0.009610671936758897,2025-11-03 10:00:00+00:00,2025-11-03 16:00:00+00:00,0 days 06:00:00,,,,,,,,,
1161,836,837,60.87,60.69,60.69,61.23,-491.24231999999967,282.26232,-0.006951207491375059,2025-11-03 18:00:00+00:00,2025-11-03 19:00:00+00:00,0 days 01:00:00,,,,,,,60.83,,60.87
-1169,853,855,60.05,60.34,60.34,59.469999999999985,-620.4818200000072,281.47182,-0.008838967527060865,2025-11-04 12:00:00+00:00,2025-11-04 14:00:00+00:00,0 days 02:00:00,,,,,,,,,
1156,861,863,60.16,60.15,,,-289.7167199999976,278.15671999999995,-0.004165890957446806,2025-11-04 20:00:00+00:00,2025-11-04 23:00:00+00:00,0 days 03:00:00,,,,,,,,,
-1151,863,865,60.16,59.91999999999999,60.28,59.91999999999999,-0.184159999989447,276.4241599999999,-2.659574467918889e-06,2025-11-04 23:00:00+00:00,2025-11-05 01:00:00+00:00,0 days 02:00:00,,,,,,,,,
1152,871,873,60.15,60.589999999999996,59.93,60.589999999999996,228.6950399999974,278.18496,0.0033004156275975574,2025-11-05 07:00:00+00:00,2025-11-05 09:00:00+00:00,0 days 02:00:00,,,,,,,,,
1147,875,876,60.58,60.25,,61.11999999999999,-655.6940199999981,277.18402000000003,-0.009436447672499132,2025-11-05 11:00:00+00:00,2025-11-05 12:00:00+00:00,0 days 01:00:00,,,,,,,60.25,,60.58
-1145,879,880,60.1,60.44,,59.800000000000004,-665.3365999999958,276.0366,-0.00966855241264563,2025-11-05 15:00:00+00:00,2025-11-05 16:00:00+00:00,0 days 01:00:00,,,,,,,,,
1146,893,894,59.5,59.67,59.43,59.64,-78.31763999999808,273.13764000000003,-0.0011485714285713947,2025-11-06 06:00:00+00:00,2025-11-06 07:00:00+00:00,0 days 01:00:00,,,,,,,,,
1139,897,901,59.78,59.19,59.19,60.96000000000001,-943.0236600000039,271.01366,-0.013849782535965218,2025-11-06 10:00:00+00:00,2025-11-06 14:00:00+00:00,0 days 04:00:00,,,,,,,59.59,,59.66
-1139,903,911,58.95,59.38,,,-759.3257399999998,269.55574,-0.011308905852417311,2025-11-06 16:00:00+00:00,2025-11-07 01:00:00+00:00,0 days 09:00:00,,,,,,,,,
